        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X S Cov        Y S Cov 
    -0.1795484     -0.7371001      0.1682943     -0.6335922     -1.0098817      0.2858207      2.5148927      2.7717733 
    -0.1795484     -0.7371001      0.1682943      0.4728107     -0.3180322      0.4799677      2.4931732      2.8043967 
    -0.1795484     -0.7371001      0.1682943      0.2592277      0.7178069     -0.2087320      2.5550941      2.7162926 
    -0.1795484     -0.7371001      0.1682943     -0.0232365     -0.5044732      1.0156192      2.4418990      2.8900959 
    -0.1795484     -0.7371001      0.1682943     -0.9293900      0.1105930      0.3952168      2.4979718      2.7970159 
    -0.1795484     -0.7371001      0.1682943     -0.7448552      1.8685019      0.3058519      2.4992374      2.7950860 
    -0.1795484     -0.7371001      0.1682943      0.3483174      0.2535717     -0.3631448      2.5750520      2.6908640 
    -0.1795484     -0.7371001      0.1682943      0.5057944     -0.6278993      1.4056804      2.4069937      2.9566756 
    -0.1795484     -0.7371001      0.1682943     -0.6408727     -0.9839714     -0.5367662      2.6062980      2.6535517 
    -0.1795484     -0.7371001      0.1682943      0.8970849     -0.1455912      0.1118066      2.5297229      2.7506026 
    -0.1795484     -0.7371001      0.1682943      0.9451185     -0.2997725     -1.4369510      2.7077524      2.5499089 
    -0.1795484     -0.7371001      0.1682943     -0.1331219      1.0242017      0.9266828      2.4483534      2.8785672 
    -0.1795484     -0.7371001      0.1682943      0.8174463      0.8573959      1.4086056      2.4089925      2.9526574 
    -0.1795484     -0.7371001      0.1682943      0.8782050      0.0941546      0.4871014      2.4913492      2.8072288 
    -0.1795484     -0.7371001      0.1682943      0.8448328     -1.3429948     -0.9991547      2.6716355      2.5840732 
    -0.1795484     -0.7371001      0.1682943     -0.0258524      0.6403635     -0.4360251      2.5784602      2.6866504 
    -0.1795484     -0.7371001      0.1682943     -1.5273501     -0.2227481      2.3968547      2.3258442      3.1457085 
    -0.1795484     -0.7371001      0.1682943     -0.1668241     -0.8164253      1.6793491      2.3820380      3.0091677 
    -0.1795484     -0.7371001      0.1682943      0.4505400     -1.1780823      0.5578040      2.4887250      2.8113296 
    -0.1795484     -0.7371001      0.1682943     -0.8240154      2.0760143      1.9361847      2.3702101      3.0356556 
    -0.1795484     -0.7371001      0.1682943     -1.5961726      1.2019959     -2.0109916      2.7420653      2.5198499 
    -0.1795484     -0.7371001      0.1682943     -0.8808873      0.3061958     -1.6392553      2.7170309      2.5415614 
    -0.1795484     -0.7371001      0.1682943     -1.0392643     -0.4799374      0.2394238      2.5161661      2.7699214 
    -0.1795484     -0.7371001      0.1682943     -0.1234110      0.4426161     -0.5133670      2.5883385      2.6746410 
    -0.1795484     -0.7371001      0.1682943      0.2672326     -1.0186431     -0.6022206      2.6160647      2.6424679 
    -0.1795484     -0.7371001      0.1682943      0.0912186     -1.5612005      0.7819728      2.4664249      2.8474695 
    -0.1795484     -0.7371001      0.1682943     -0.1377090     -0.0694726     -0.4557824      2.5874508      2.6757080 
    -0.1795484     -0.7371001      0.1682943     -0.8034323      0.9334877     -3.1433092      2.8965461      2.4076154 
    -0.1795484     -0.7371001      0.1682943     -0.3222884     -0.6996656     -0.4598172      2.5945117      2.6672858 
    -0.1795484     -0.7371001      0.1682943      0.5756081     -1.2863768     -0.0954807      2.5604900      2.7092876 
    -0.1795484     -0.7371001      0.1682943     -1.6616782      0.9889875      1.0095652      2.4398988      2.8937157 
    -0.1795484     -0.7371001      0.1682943      0.8896035     -0.3872562     -0.0801471      2.5514879      2.7210297 
    -0.1795484     -0.7371001      0.1682943     -1.6967049      1.9193947     -0.5027443      2.5714484      2.6953593 
    -0.1795484     -0.7371001      0.1682943     -1.2368630     -0.4537335      0.9706431      2.4447651      2.8849482 
    -0.1795484     -0.7371001      0.1682943      1.7939583      1.3699706     -0.3853285      2.5693645      2.6979778 
    -0.1795484     -0.7371001      0.1682943      2.9613699     -0.4042389      0.1779573      2.5273328      2.7539568 
    -0.1795484     -0.7371001      0.1682943     -0.9709490      2.1320003      1.7354257      2.3847472      3.0032521 
    -0.1795484     -0.7371001      0.1682943      2.2208036     -0.1144652     -1.8355022      2.7576144      2.5069300 
    -0.1795484     -0.7371001      0.1682943      0.2971873     -1.3162748     -1.2017624      2.6965498      2.5602149 
    -0.1795484     -0.7371001      0.1682943     -0.3482212      0.8150987     -1.4795772      2.6896221      2.5667165 
    -0.1795484     -0.7371001      0.1682943      0.0934098      0.6399516      0.2870786      2.5071418      2.7831875 
    -0.1795484     -0.7371001      0.1682943      0.8252252     -2.1705515      0.2093586      2.5331645      2.7458109 
    -0.1795484     -0.7371001      0.1682943     -0.8913489     -0.1577608     -1.6046175      2.7222015      2.5369817 
    -0.1795484     -0.7371001      0.1682943      2.1611634     -0.4009651      1.6170889      2.3904737      2.9909269 
     1.5536907     -0.5572723      2.3435738     -0.9017423      0.7625437     -1.0134157      2.7059516      3.6355679 
     1.5536907     -0.5572723      2.3435738     -0.7144279      0.2609359      1.7597763      2.5243861      4.3182106 
     1.5536907     -0.5572723      2.3435738      0.7336281     -0.7238736     -0.9524260      2.7645759      3.4951093 
     1.5536907     -0.5572723      2.3435738     -0.3774333      0.1788057     -1.3641180      2.7572187      3.5113788 
     1.5536907     -0.5572723      2.3435738      0.0764847     -0.7311128      0.0922180      2.6668003      3.7454061 
     1.5536907     -0.5572723      2.3435738      0.1277367     -0.6869018      0.3085786      2.6490970      3.8002056 
     1.5536907     -0.5572723      2.3435738      1.6222729     -0.3782165     -3.1036174      2.9771754      3.1408953 
     1.5536907     -0.5572723      2.3435738     -0.5604022      0.9914590     -0.5960507      2.6727279      3.7278151 
     1.5536907     -0.5572723      2.3435738     -0.1078823      0.3836573     -0.6315848      2.6948376      3.6652853 
     1.5536907     -0.5572723      2.3435738      1.3859695      0.6237200     -2.1690831      2.8356612      3.3544023 
     1.5536907     -0.5572723      2.3435738     -0.2564538     -0.9402704     -2.3845876      2.8988822      3.2498974 
     1.5536907     -0.5572723      2.3435738     -0.6280603      0.5037364      0.0099545      2.6381155      3.8360156 
     1.5536907     -0.5572723      2.3435738     -0.0061508      0.7662335      0.0601554      2.6358485      3.8435918 
     1.5536907     -0.5572723      2.3435738     -1.7794680      0.1889974      1.5000370      2.5317504      4.2790239 
     1.5536907     -0.5572723      2.3435738     -0.0858940     -0.0858739     -1.9806662      2.8250931      3.3736081 
     1.5536907     -0.5572723      2.3435738     -1.6638093      1.9464579      0.6429780      2.5635787      4.1245576 
     1.5536907     -0.5572723      2.3435738      1.5644337     -1.1434567     -0.8092336      2.7772446      3.4679097 
     1.5536907     -0.5572723      2.3435738      0.2504874     -0.0197330     -1.9360785      2.8231040      3.3772844 
     1.5536907     -0.5572723      2.3435738     -1.8323521      1.1467287      1.7538432      2.5066094      4.4189738 
     1.5536907     -0.5572723      2.3435738     -0.9432815      0.1453613      2.9585429      2.4550051      4.7731971 
     1.5536907     -0.5572723      2.3435738     -1.4198507     -0.4350336      1.7148465      2.5286616      4.2952879 
     1.5536907     -0.5572723      2.3435738     -0.6664507      0.1018116      2.0166751      2.5108882      4.3938774 
     1.5536907     -0.5572723      2.3435738      1.0929001     -0.2317698      2.9170102      2.4757170      4.6183569 
     1.5536907     -0.5572723      2.3435738      0.6586375     -0.2929351      0.5833268      2.6256680      3.8784271 
     1.5536907     -0.5572723      2.3435738      1.6723824     -1.0549887      0.5241480      2.6584519      3.7708144 
     1.5536907     -0.5572723      2.3435738      0.2292755     -0.4090800     -2.8163581      2.9259361      3.2099545 
     1.5536907     -0.5572723      2.3435738      0.5452649      0.5728002      3.1513807      2.4536122      4.7843265 
     1.5536907     -0.5572723      2.3435738     -0.1201551     -0.7987064      1.0927995      2.5891681      4.0153940 
     1.5536907     -0.5572723      2.3435738      0.1145296     -0.8699896     -1.5804590      2.8202576      3.3825798 
     1.5536907     -0.5572723      2.3435738      0.7432786      0.0882455     -1.7320694      2.8071816      3.4074428 
     1.5536907     -0.5572723      2.3435738      0.2579509      1.0795842     -0.0474700      2.6400631      3.8295578 
     1.5536907     -0.5572723      2.3435738     -1.7433007      2.9598973      0.7699424      2.5438806      4.2174388 
     1.5536907     -0.5572723      2.3435738      1.9552282     -1.3469840     -3.0979760      3.0396563      3.0666323 
     1.5536907     -0.5572723      2.3435738     -1.2606996      0.0466199     -1.0809300      2.7263643      3.5837120 
     1.5536907     -0.5572723      2.3435738     -0.5269255     -1.3684453      1.5251546      2.5628310      4.1279340 
     1.5536907     -0.5572723      2.3435738     -2.6746107      1.4659051      0.4728812      2.5713459      4.0901363 
     1.5536907     -0.5572723      2.3435738     -0.6299785      0.4210299      1.4601379      2.5418070      4.2277165 
     1.5536907     -0.5572723      2.3435738     -0.5213709     -0.1207474      0.2048748      2.6375959      3.8377464 
     1.5536907     -0.5572723      2.3435738      0.9807809     -1.5916118     -0.2486810      2.7318395      3.5703672 
     1.5536907     -0.5572723      2.3435738     -0.5048035     -0.6669659      1.4251995      2.5596544      4.1424044 
     1.5536907     -0.5572723      2.3435738      0.5109942     -0.8381869     -2.5391757      2.9224287      3.2149883 
     1.5536907     -0.5572723      2.3435738     -0.3520288     -1.1931331     -0.3522094      2.7112589      3.6217553 
     1.5536907     -0.5572723      2.3435738      0.8140002      2.3808456     -2.1524748      2.7696534      3.4840863 
     1.5536907     -0.5572723      2.3435738      0.2394776      0.0181145     -1.8274343      2.8115737      3.3989916 
     1.5536907     -0.5572723      2.3435738     -0.3610294     -0.1767368     -2.7030983      2.8944639      3.2566726 
     1.5536907     -0.5572723      2.3435738     -1.2573190     -1.0714413      1.6545048      2.5421020      4.2262483 
     1.5536907     -0.5572723      2.3435738     -0.2084302     -0.2131852      1.2538119      2.5676624      4.1063133 
     1.5536907     -0.5572723      2.3435738      0.0789788     -1.4142868      1.3156461      2.5854853      4.0303783 
     1.5536907     -0.5572723      2.3435738      0.9862257      0.2700961     -0.5237460      2.7019219      3.6462170 
     1.5536907     -0.5572723      2.3435738      1.6928113      0.4905634     -3.9065356      3.0168847      3.0925556 
     1.5536907     -0.5572723      2.3435738      0.1061749     -1.0800426      0.1943372      2.6673271      3.7438279 
     1.5536907     -0.5572723      2.3435738      0.5651559     -1.5837211      0.1780383      2.6876043      3.6852266 
     1.5536907     -0.5572723      2.3435738      1.2206149      0.1738453     -1.9292287      2.8285017      3.3673539 
     1.5536907     -0.5572723      2.3435738      1.5442710      0.8007408      1.3393441      2.5643323      4.1211659 
     1.5536907     -0.5572723      2.3435738     -0.0245276     -0.2488844      1.1474129      2.5772999      4.0645302 
     1.5536907     -0.5572723      2.3435738      0.3522395      0.0558767     -1.5507422      2.7868591      3.4479261 
     1.5536907     -0.5572723      2.3435738     -0.6335922     -1.0098817      0.2858207      2.6493726      3.7993252 
     1.5536907     -0.5572723      2.3435738      0.4728107     -0.3180322      0.4799677      2.6318842      3.8569970 
     1.5536907     -0.5572723      2.3435738      0.2592277      0.7178069     -0.2087320      2.6590653      3.7689218 
     1.5536907     -0.5572723      2.3435738     -0.0232365     -0.5044732      1.0156192      2.5907320      4.0091003 
     1.5536907     -0.5572723      2.3435738     -0.9293900      0.1105930      0.3952168      2.6148126      3.9171043 
     1.5536907     -0.5572723      2.3435738     -0.7448552      1.8685019      0.3058519      2.5933913      3.9984919 
     1.5536907     -0.5572723      2.3435738      0.3483174      0.2535717     -0.3631448      2.6823066      3.7001444 
     1.5536907     -0.5572723      2.3435738      0.5057944     -0.6278993      1.4056804      2.5705523      4.0935997 
     1.5536907     -0.5572723      2.3435738     -0.6408727     -0.9839714     -0.5367662      2.7175880      3.6055909 
     1.5536907     -0.5572723      2.3435738      0.8970849     -0.1455912      0.1118066      2.6610302      3.7628867 
